id	string
27401	u,與狼血族的交戰\0
27402	u,與狼血族的交戰﹝進行中﹞\0
27501	u,黑翼間諜\0
27502	u,黑翼間諜﹝進行中﹞\0
27601	u,黑斯吐伊圖騰\0
27602	u,黑斯吐伊圖騰﹝進行中﹞\0
27301	u,聖地的的侵略者\0
27302	u,聖地的的侵略者﹝進行中﹞\0
27101	u,勇猛的憑證\0
27102	u,勇猛的憑證﹝進行中﹞\0
29101	u,紅帽的復仇\0
29102	u,紅帽的復仇﹝進行中﹞\0
27201	u,祖先靈的憤怒\0
27202	u,祖先靈的憤怒﹝進行中﹞\0
22601	u,治癒者的審核\0
22602	u,治癒者的審核﹝進行中﹞\0
22603	u,治癒者的審核﹝結束﹞\0
21101	u,挑戰者的試練\0
21102	u,挑戰者的試練﹝進行中﹞\0
21103	u,挑戰者的試練﹝結束﹞\0
21201	u,使命的試練\0
21202	u,使命的試練﹝進行中﹞\0
21203	u,使命的試練﹝結束﹞\0
21501	u,求道者的試練\0
21502	u,求道者的試練﹝進行中﹞\0
21503	u,求道者的試練﹝結束﹞\0
21301	u,巡守者的試練\0
21302	u,巡守者的試練﹝進行中﹞\0
21303	u,巡守者的試練﹝結束﹞\0
22501	u,探索者的審核\0
22502	u,探索者的審核﹝進行中﹞\0
22503	u,探索者的審核﹝結束﹞\0
21401	u,探求者的試練\0
21402	u,探求者的試練﹝進行中﹞\0
21403	u,探求者的試練﹝結束﹞\0
22201	u,決鬥者的考驗\0
22202	u,決鬥者的考驗﹝進行中﹞\0
22203	u,決鬥者的考驗﹝結束﹞\0
23301	u,戰爭靈的審核\0
23302	u,戰爭靈的審核﹝進行中﹞\0
23303	u,戰爭靈的審核﹝結束﹞\0
22801	u,巫師的審核\0
22802	u,巫師的審核﹝進行中﹞\0
22803	u,巫師的審核﹝結束﹞\0
22819	u,我是虛無之樹...知道去處...之樹...\0
22820	u,我是可以在內心深處浮現真實面的存在...\0
22821	u,我是暗黑之鏡...暗黑之虛想...\0
21601	u,公會會員的試練\0
21602	u,公會會員的試練﹝進行中﹞\0
21603	u,公會會員的試練﹝結束﹞\0
22701	u,變革者的審核\0
22702	u,變革者的審核﹝進行中﹞\0
22703	u,變革者的審核﹝結束﹞\0
22719	u,已淹沒的真實，總有一天會真相大白...!\0
22720	u,卑鄙的傢伙!\0
23101	u,巨匠的審核\0
23102	u,巨匠的審核﹝進行中﹞\0
23103	u,巨匠的審核﹝結束﹞\0
21701	u,信任的試練\0
21702	u,信任的試練﹝進行中﹞\0
21703	u,信任的試練﹝結束﹞\0
41901	u,得到寵物\0
41902	u,得到寵物﹝進行中﹞\0
41904	u,得到寵物\0
22401	u,人馬的審核\0
22402	u,人馬的審核﹝進行中﹞\0
22403	u,人馬的審核﹝結束﹞\0
22301	u,優勝的考驗\0
22302	u,優勝的考驗﹝進行中﹞\0
22303	u,優勝的考驗﹝結束﹞\0
21901	u,命運的考驗\0
21902	u,命運的考驗﹝進行中﹞\0
21903	u,命運的考驗﹝結束﹞\0
22001	u,榮譽的考驗\0
22002	u,榮譽的考驗﹝進行中﹞\0
22003	u,榮譽的考驗﹝結束﹞\0
22051	u,卡卡伊的爪牙!\0
22052	u,太晚了!\0
22053	u,卡卡伊的爪牙!\0
22054	u,太晚了!\0
22055	u,冤枉啊!是誤會啊!\0
22056	u,總有一天我會報仇的!!\0
22057	u,哼!不服氣!死的太冤枉了!!\0
23001	u,元素使的審核\0
23002	u,元素使的審核﹝進行中﹞\0
23003	u,元素使的審核﹝結束﹞\0
23060	u,戰.鬥.開.始\0
23061	u,犯.規\0
23062	u,我.被.打.敗.了\0
23063	u,喵~~~!\0
23064	u,犯規!\0
23065	u,主人對不起!\0
23066	u,來吧!上吧!\0
23067	u,為什麼會犯規呢!\0
23068	u,輸了!主人對不起!\0
23069	u,戰.鬥.開.始\0
23070	u,犯.規\0
23071	u,我.被.打.敗.了\0
23072	u,那我們開始吧!\0
23073	u,犯規!!!\0
23074	u,可惡!我竟然輸了...!\0
23075	u,我會慢慢報仇的!\0
23076	u,犯規!!!\0
23077	u,可惡!怎麼會這樣!\0
23078	u,這是當然的結果!\0
23079	u,耶!我贏了!\0
23080	u,我.勝.利.了\0
23081	u,耶!贏了!\0
23082	u,喵~~~\0
23083	u,我.勝.利.了\0
21801	u,生命的考驗\0
21802	u,生命的考驗﹝進行中﹞\0
21803	u,生命的考驗﹝結束﹞\0
22101	u,繁榮的考驗\0
22102	u,繁榮的考驗﹝進行中﹞\0
22103	u,繁榮的考驗﹝結束﹞\0
23201	u,君主的審核\0
23202	u,君主的審核﹝進行中﹞\0
23203	u,君主的審核﹝結束﹞\0
22901	u,黑魔法的審核\0
22902	u,黑魔法的審核﹝進行中﹞\0
22903	u,黑魔法的審核﹝結束﹞\0
22933	u,絕對不能給你!這是我最珍貴的寶物!\0
22934	u,下次再取你們的人頭！\0
22935	u,那劍該不會是...!\0
22936	u,不行!!!還沒完成破壞與殺戮的命令!!!\0
22937	u,竟敢吵醒我！去死吧！\0
33601	u,魔法銅錢\0
33602	u,魔法銅錢﹝進行中﹞\0
33604	u,魔法銅錢\0
33401	u,願望藥水\0
33402	u,願望藥水﹝進行中﹞\0
33403	u,願望藥水﹝結束﹞\0
33404	u,願望藥水\0
33409	u,別再妨礙我休息。\0
33410	u,從現在起你就是大魔王...\0
33411	u,果然不是我的敵手，哈哈哈哈！\0
33412	u,大、大魔王...\0
33413	u,魔界的絕對者朗瑟巴里奧斯將會報仇！\0
33414	u,煉獄之王渤納巴特勞斯將懲戒你\0
33415	u,來，大家迫切的祈禱吧！\0
33416	u,朝著天空，舉起雙手！大家一起大聲呐喊吧！\0
33417	u,一!二!願望啊～實現吧！\0
33418	u,是誰打死了我的下屬魔王？\0
50101	u,血盟，堅定決議\0
50102	u,血盟，堅定決議﹝進行中﹞\0
50104	u,血盟，堅定決議\0
50110	a,##########BINGO!##########\0
33501	u,獵人之歌\0
33502	u,獵人之歌﹝進行中﹞\0
33504	u,獵人之歌\0
33511	u,我們將會把古代帝國的遺產帶走！\0
33512	u,將漂亮的閃耀珠寶拿出來！都是我的！\0
33513	u,呃！\0
33520	u,<a action="bypass -h menu_select?ask=335&reply=5">C:軍神卡迪斯圖騰40個</a><br>\0
33521	u,<a action="bypass -h menu_select?ask=335&reply=6">C:提瑪克玉石項鍊50個</a><br>\0
33522	u,<a action="bypass -h menu_select?ask=335&reply=7">C:附法岩石高崙的碎片50個</a><br>\0
33523	u,<a action="bypass -h menu_select?ask=335&reply=8">C:巨大眼怪肉30個</a><br>\0
33524	u,<a action="bypass -h menu_select?ask=335&reply=9">C:邪惡亞龍之蛋40個</a><br>\0
33525	u,<a action="bypass -h menu_select?ask=335&reply=10">C:邪惡蜥蜴守護者的爪100個</a><br>\0
33526	u,<a action="bypass -h menu_select?ask=335&reply=11">C:亡者鎖鏈50個</a><br>\0
33527	u,<a action="bypass -h menu_select?ask=335&reply=12">C:溫德薩斯的牙30個</a><br>\0
33528	u,<a action="bypass -h menu_select?ask=335&reply=13">C:葛雷迪斯的頭骨100個</a><br>\0
33529	u,<a action="bypass -h menu_select?ask=335&reply=14">C:泰可黑曜石項鍊50個</a><br>\0
33530	u,<a action="bypass -h menu_select?ask=335&reply=15">C:卡魯食人妖的頭30個</a><br>\0
33531	u,<a action="bypass -h menu_select?ask=335&reply=16">C:塔林的象牙符咒40個</a><br>\0
33532	u,<a action="bypass -h menu_select?ask=335&reply=17">B:通緝－里多元老拿拉克</a><br>\0
33533	u,<a action="bypass -h menu_select?ask=335&reply=18">B:附法翼魔的角50個</a><br>\0
33534	u,<a action="bypass -h menu_select?ask=335&reply=19">B:盤繞的蛇圖騰50個</a><br>\0
33535	u,<a action="bypass -h menu_select?ask=335&reply=20">B:通緝－里多咒術士克次</a><br>\0
33536	u,<a action="bypass -h menu_select?ask=335&reply=21">B:通緝－提瑪克突擊隊長卡毅克</a><br>\0
33537	u,<a action="bypass -h menu_select?ask=335&reply=22">B:可洛比的毒囊30個</a><br>\0
33538	u,<a action="bypass -h menu_select?ask=335&reply=24">A：下巨人的石版</a><br>\0
33539	u,<a action="bypass -h menu_select?ask=335&reply=25">A：史奈曼的經典</a><br>\0
33540	u,<a action="bypass -h menu_select?ask=335&reply=27">C：崔沙林的毒囊40個</a><br>\0
33541	u,<a action="bypass -h menu_select?ask=335&reply=28">C：泰可獸人圖騰50個</a><br>\0
33542	u,<a action="bypass -h menu_select?ask=335&reply=29">C：哈里特的鱗項鍊40個</a><br>\0
33543	u,<a action="bypass -h menu_select?ask=335&reply=30">C：古代帝國的銅幣20個</a><br>\0
33544	u,<a action="bypass -h menu_select?ask=335&reply=31">C：帕克蘭之皮30個</a><br>\0
33545	u,<a action="bypass -h menu_select?ask=335&reply=32">C：颶風碎片40個</a><br>\0
33546	u,<a action="bypass -h menu_select?ask=335&reply=33">C：海嘯碎片40個</a><br>\0
33547	u,<a action="bypass -h menu_select?ask=335&reply=34">C：片奴的鬃毛40個</a><br>\0
33548	u,<a action="bypass -h menu_select?ask=335&reply=36">C：賽勒諾斯的銀色鬃毛30個</a><br>\0
33549	u,<a action="bypass -h menu_select?ask=335&reply=37">C：塔爾克食人妖的圖騰30個</a><br>\0
33550	u,<a action="bypass -h menu_select?ask=335&reply=38">B：通緝-提瑪克團長奧昆</a><br>\0
33551	u,<a action="bypass -h menu_select?ask=335&reply=39">B：通緝-泰可團長卡克蘭</a><br>\0
33552	u,<a action="bypass -h menu_select?ask=335&reply=40">B：納爾希斯的靈魂石40個</a><br>\0
33553	u,<a action="bypass -h menu_select?ask=335&reply=41">B：帝萊普之眼20個</a><br>\0
33554	u,<a action="bypass -h menu_select?ask=335&reply=42">B：獨角獸之角20個</a><br>\0
33555	u,<a action="bypass -h menu_select?ask=335&reply=43">B：克爾諾斯的黃金鬃毛</a><br>\0
33556	u,<a action="bypass -h menu_select?ask=335&reply=44">A：死刑犯的頭骨20個</a><br>\0
33557	u,<a action="bypass -h menu_select?ask=335&reply=45">A：特拉庇斯國王的胸像</a><br>\0
33558	u,<a action="bypass -h menu_select?ask=335&reply=46">A：卡德姆斯國王親衛隊之劍10個</a><br>\0
50301	u,血盟，追求野心！\0
50302	u,血盟，追求野心!﹝進行中﹞\0
50304	u,血盟，追求野心！\0
50338	u,血與名譽！\0
50339	u,將侮辱帝國遺產的人賦予神的詛咒！\0
50340	u,戰爭與死亡！\0
50341	u,野心與權勢！\0
42001	u,小翅膀\0
42002	u,小翅膀﹝進行中﹞\0
42004	u,小翅膀\0
42046	u,哎呀！大家都堅守著蛋！\0
42047	u,我以為要發大財了呢…嘿 ?！\0
42048	u,石...妖精石...破碎了...\0
42049	u,蛋若被奪走，我們就死定了！\0
33701	u,地龍的出現\0
33702	u,地龍的出現﹝進行中﹞\0
33704	u,地龍的出現\0
33301	u,黑獅的狩獵\0
33302	u,黑獅的狩獵﹝進行中﹞\0
33304	u,黑獅的狩獵\0
34701	u,取得計算機\0
34702	u,取得計算機（進行中）\0
34704	u,取得計算機\0
34001	u,討伐蜥蜴\0
34002	u,討伐蜥蜴﹝進行中﹞\0
34004	u,討伐蜥蜴\0
17101	u,蠢動的魔物\0
17102	u,蠢動的魔物﹝進行中﹞\0
17103	u,蠢動的魔物﹝結束﹞\0
17104	u,蠢動的魔物\0
17151	u,這次就到此為止吧...\0
34301	u,象牙塔的陰影\0
34302	u,象牙塔的陰影﹝進行中﹞\0
34304	u,象牙塔的陰影\0
33801	u,鱷魚獵人\0
33802	u,鱷魚獵人﹝進行中﹞\0
33804	u,鱷魚獵人\0
34101	u,野獸的狩獵\0
34102	u,野獸的狩獵﹝進行中﹞\0
34104	u,野獸的狩獵\0
34401	u,千年哀悼的結束\0
34402	u,千年哀悼的結束﹝進行中﹞\0
34404	u,千年哀悼的結束\0
34501	u,面對死者的方法\0
34502	u,面對死者的方法﹝進行中﹞\0
34504	u,面對死者的方法\0
42101	u,小翅膀的冒險\0
42102	u,小翅膀的冒險﹝進行中﹞\0
42104	u,小翅膀的冒險\0
42111	u,給我妖精的葉子...！\0
42112	u,幹嘛又煩我？\0
42113	u,小鬼啊...你已經喝了風之精水。\0
42114	u,快走吧！趁還沒有被守護者魂靈罵之前...\0
42115	u,小鬼啊...你已經喝了星之精水。\0
42116	u,小鬼啊...你已經喝了黃昏之精水。\0
42117	u,小鬼啊...你已經喝了深淵之精水。\0
32701	u,奪回農地\0
32702	u,奪回農地﹝進行中﹞\0
35001	u,力量集中在刀尖\0
35002	u,力量集中在刀尖﹝進行中﹞\0
35004	u,力量集中在刀尖\0
23401	u,命運的私語\0
23402	u,命運的私語﹝進行中﹞\0
23403	u,命運的私語﹝結束﹞\0
23404	u,命運的私語\0
23434	u,是誰在貪圖我高貴的純血！\0
36301	u,悲傷的笛聲\0
36302	u,悲傷的笛聲﹝進行中﹞\0
36304	u,悲傷的笛聲\0
36401	u,快樂的手風琴\0
36402	u,快樂的手風琴﹝進行中﹞\0
36404	u,快樂的手風琴\0
50401	u,山寨爭奪戰\0
50402	u,山寨爭奪戰﹝進行中﹞\0
50404	u,山寨爭奪戰\0
42201	u,鎖鏈鎖住的兄弟\0
42202	u,鎖鏈鎖住的兄弟﹝進行中﹞\0
42231	u,喂！兄弟！看來需要我的幫助喔？\0
42232	u,這麼一拉~就會過來！可惡！可惡的手銬！\0
42233	u,很疼！很疼！兄弟，我疼得要命~！\0
42234	u,喂！主人！注意一下！那個傢伙打我欸！\0
42235	u,你幹嘛打我！我哪裏錯了！\0
42236	u,做得好！做得真~好！現在該怎麼辦~？\0
42237	u,笨蛋！白癡！連我一個人都保護不好嗎？！\0
42238	u,哼！噬罪者死亡！離贖罪還早的很呢~！\0
42239	u,特殊技巧？在這種地方亂用，會變成血海哩~！\0
42240	u,喂！兄弟！你到底對我期待些什麼？\0
42241	u,呼哇啊！呼啦！呼啦！沒反應啊？\0
42242	u,啊，沒有擊中~！\0
42243	u,啊啊~啊！無聊死了，去別的地方吧！\0
42244	u,喂！兄弟！你這樣要到什麼時候才能完成贖罪呢？\0
42245	u,我知道你討厭我啦！可我也討厭你耶！\0
42246	u,真想喝杯很烈的殼酒。\0
42247	u,真慢耶...這樣的話，在解除七個封印之前是不能回家的啦！\0
35101	u,黑色的天鵝\0
35102	u,黑色的天鵝﹝進行中﹞\0
35104	u,黑色的天鵝\0
34801	u,傲慢的探索\0
34802	u,傲慢的探索﹝進行中﹞\0
34804	u,傲慢的探索\0
34830	u,呼呼...真好玩。至於鑰匙，就翻看屍體吧！\0
34831	u,鑰匙在我這裡，想以力量搶奪它嗎？\0
34832	u,真愚鈍...神啊，將他們...\0
34833	u,...我也覺得很遺憾，但是我得取下你們的性命。\0
34834	u,鑰匙在我這裡，想以力量搶奪它嗎？\0
34835	u,你們不知道...七個封印是...咳！\0
34836	u,我將以你們的血來覆蓋這座山！\0
34837	u,這不是屬於你們的東西。把手拿開。\0
34838	u,不信者！滾開！\0
34839	u,雖然已沒什麼事要找你了…但是有找過屍體上的鑰匙嗎？\0
36201	u,吟遊詩人的曼陀林\0
36202	u,吟遊詩人的曼陀林﹝進行中﹞\0
36204	u,吟遊詩人的曼陀林\0
1200001	u,冷氣柯塔\0
1200002	u,燃燒柯塔\0
1200003	u,藍色柯塔\0
1200004	u,紅色柯塔\0
1200005	u,金色柯塔\0
1200006	u,沙漠柯塔\0
1200007	u,魯特柯塔\0
1200008	u,雙生柯塔\0
1200009	u,黑暗柯塔\0
1200010	u,閃耀柯塔\0
1200011	u,冷氣柯柏\0
1200012	u,燃燒柯柏\0
1200013	u,藍色柯柏\0
1200014	u,紅色柯柏\0
1200015	u,金色柯柏\0
1200016	u,沙漠柯柏\0
1200017	u,海洋柯柏\0
1200018	u,芒刺柯柏\0
1200019	u,斑點柯柏\0
1200020	u,巨大柯柏\0
1200021	u,冷氣柯德朗\0
1200022	u,燃燒柯德朗\0
1200023	u,藍色柯德朗\0
1200024	u,紅色柯德朗\0
1200025	u,斑點柯德朗\0
1200026	u,沙漠柯德朗\0
1200027	u,海洋柯德朗\0
1200028	u,雙生柯德朗\0
1200029	u,芒刺柯德朗\0
1200030	u,巨大柯德朗\0
1200031	u,改良黑暗柯塔\0
1200032	u,改良紅色柯塔\0
1200033	u,改良冷氣柯塔\0
1200034	u,改良藍色柯塔\0
1200035	u,改良金色柯塔\0
1200036	u,改良魯特柯塔\0
1200037	u,改良沙漠柯塔\0
1200038	u,改良紅色柯柏\0
1200039	u,改良冷氣柯柏\0
1200040	u,改良藍色柯柏\0
1200041	u,改良芒刺柯柏\0
1200042	u,改良金色柯柏\0
1200043	u,改良巨大柯柏\0
1200044	u,改良紅色柯德朗\0
1200045	u,改良海洋柯德朗\0
1200046	u,改良冷氣柯德朗\0
1200047	u,改良藍色柯德朗\0
1200048	u,改良雙生柯德朗\0
1200049	u,改良巨大柯德朗\0
1200050	u,改良沙漠柯德朗\0
1300001	u,門已破壞，擊破所有幕舍後移動至敵軍的指揮本部！\0
1300002	u,指揮幕舍之門終於開啟了。趕緊奪取旗幟，為勝利高舉起來吧！\0
1300003	u,真不甘心...逃啊...\0
1300004	u,你們雖能折斷我的箭矢，但絕對不能折斷我們的意志...弓兵隊後退。\0
1300005	u,啊...保護要塞的魔法陣力量漸漸衰弱，支援隊員，全員退下！\0
1300006	u,啊...本部...這裡是守備隊... 請速派兵支援... 啊！\0
1300007	u,要塞的電力供給已經停止了。\0
1300008	u,像我這般以名譽著稱的指揮官，竟然會就此被打敗...\0
1300009	u,No.1 Machine Power Off！\0
1300010	u,No.2 Machine Power Off！\0
1300011	u,No.3 Machine Power Off！\0
1300012	u,全隊員集中攻擊「$s1」！讓敵人嚐嚐你們鍛鍊的成果吧！\0
1300013	u,先攻敵人的支援部隊，是戰鬥的基礎，殺啊！\0
1300014	u,火之精靈啊~ 請展現究極之力！燒盡敵人吧。\0
1300015	u,喂，這些傢伙很不簡單，來幫我一下。\0
1300016	u,需要我的協助嗎？！看來你陷入苦戰啊。\0
1300017	u,說到忙，我也差不多啦。\0
1300018	u,不要以為我會就此罷休，你們的野心也撐不了多久了。\0
1300019	u,你有準備好送死吧？！\0
1300020	u,呼呼...真是可悲可歎啊，我竟然連我自己都照顧不了，那我也沒理由繼續待在這裡了。\0
1300101	u,野營要塞\0
1300102	u,古魯丁南部要塞\0
1300103	u,蜂窩要塞\0
1300104	u,峽谷要塞\0
1300105	u,象牙塔要塞\0
1300106	u,湖泊要塞\0
1300107	u,盆地要塞\0
1300108	u,白沙灘要塞\0
1300109	u,前哨基地要塞\0
1300110	u,沼澤要塞\0
1300111	u,遺跡要塞\0
1300112	u,芙羅蘭邊境要塞\0
1300113	u,薄霧山脈邊境要塞\0
1300114	u,塔諾邊境要塞\0
1300115	u,龍士伯吟邊境要塞\0
1300116	u,地龍之邊境要塞\0
1300117	u,西部國境邊境要塞\0
1300118	u,獵人的邊境要塞\0
1300119	u,平原邊境要塞\0
1300120	u,死靈的邊境要塞\0
1300121	u,聖者邊境要塞\0
1300122	u,獨立狀態\0
1300123	u,無關係\0
1300124	u,契約狀態\0
1300125	u,正確輸入了第一個密碼。\0
1300126	u,正確輸入了第二個密碼。\0
1300127	u,沒有輸入正確密碼。\0
1300128	u,目前正在嘗試「$s1」/ 第3 次。\0
1300129	u,猜對了1號符號。\0
1300130	u,猜對了2號符號。\0
1300131	u,符號組合不符。\0
1300132	u,稍後將在第「$s1」競技場舉行奧林匹亞不限職業類別隊伍比賽。\0
1300133	u,領地要塞\0
1300134	u,邊境要塞\0
1300135	u,「$s1」時「$s2」分\0
1300136	u,無法指定\0
1300137	u,勇士們啊，你們終於來拯救困於此地的我們啦。\0
1300138	u,接招吧！你這軟弱的傢伙！\0
1300139	u,我很強悍！\0
1300140	u,精神將會變得有點恍惚。\0
1300141	u,痛到骨子裡啦...\0
1300142	u,不能再撐下去了。呃啊...\0
1300143	u,唉呀呀\0
1300144	u,呃...豈有此理...\0
1300145	u,這些傢伙，我要你們碎屍萬段！\0
1300146	u,我要你們這一生永遠都在妄想中掙扎！\0
1300147	u,已經沒有辦法逃離此地了！\0
1300148	u,你們這些傢伙竟敢...\0
1300149	u,我必將擊倒你們。\0
1300150	u,第1階段開始！\0
1300151	u,第2階段開始！\0
1300152	u,第3階段開始！\0
1300153	u,您做到啦！我們一直都對勇士您抱有信心。我們想要表達我們的小小心意，請您抽點時間好嗎？\0
1300154	u,中央據點的凝結器即將啟動。\0
1300155	u,第1據點的凝結器即將啟動。\0
1300156	u,第2據點的凝結器即將啟動。\0
1300157	u,第3據點的凝結器即將啟動。\0
1300158	u,已攻破中央據點的凝結器。\0
1300159	u,已攻破第1據點的凝結器。\0
1300160	u,已攻破第2據點的凝結器。\0
1300161	u,已攻破第3據點的凝結器。\0
1300162	u,真是狼狽不堪啊...力氣大，果然不好控制。\0
1300163	u,勇氣！魄力！血氣！要在領地戰實現戰鬥夢想的傭兵們啊，來到我的跟前！財富和名譽正等著你們呢！\0
1300164	u,想要戰鬥嗎？會感到害怕？！再怎麼躲也無處可逃了。若想要對戰，我們傭兵隊將會親自出馬來拔刀相助！\0
1300165	u,突擊！突擊！突擊！\0
1300166	u,稍後將在第「$s1」競技場舉行奧林匹亞不限職業類別個人比賽。\0
1300167	u,稍後將在第「$s1」競技場舉行奧林匹職業類別個人比賽。\0
35201	u,想弄來當寵物!\0
35202	u,想弄來當寵物!﹝進行中﹞\0
35204	u,想弄來當寵物!\0
35301	u,黑暗的力量\0
35302	u,黑暗的力量﹝進行中﹞\0
35401	u,征討鱷魚島\0
35402	u,征討鱷魚島﹝進行中﹞\0
35404	u,征討鱷魚島\0
35501	u,家族的榮耀\0
35502	u,家族的榮耀﹝進行中﹞\0
35504	u,家族的榮耀\0
